transaction_id,customer_id,product_id,category,quantity,price,total_spent,timestamp
T000346,C00237,P00222,Vegetables,7,41.33,289.31,2024-08-19T15:34:34
T000347,C00706,P00311,Bakery,10,134.36,1343.6,2024-04-24T09:06:49
T000348,C00980,P00222,Bakery,5,41.33,206.65,2024-04-21T08:18:15
T000349,C00491,P00272,Fruits,4,134.35,537.4,2024-05-22T18:09:55
T000350,C00799,P00316,Vegetables,5,131.14,655.7,2024-04-14T03:02:13
T000351,C00513,P00194,Bakery,9,42.22,379.98,2024-10-20T18:18:31
T000352,C00774,P00483,Fruits,1,104.46,104.46,2024-04-08T15:37:16
T000353,C00174,P00380,Fruits,3,136.92,410.76,2024-03-13T20:47:07
T000354,C00622,P00407,Bakery,7,73.37,513.59,2024-04-02T19:08:56
T000355,C00846,P00372,Dairy,3,169.03,507.09,2024-10-25T13:43:01
T000356,C00404,P00029,Vegetables,3,140.56,421.68,2024-03-26T01:14:31
T000357,C00582,P00374,Vegetables,4,149.18,596.72,2024-03-12T10:04:13
T000358,C00796,P00289,Fruits,9,156.94,1412.46,2024-01-31T04:18:24
T000359,C00223,P00195,Bakery,4,40.52,162.08,2024-09-20T01:21:44
T000360,C00849,P00495,Snacks,3,43.07,129.21,2024-04-26T20:04:44
T000361,C00346,P00291,Fruits,1,22.17,22.17,2024-09-02T17:31:12
T000362,C00544,P00060,Bakery,7,132.1,924.7,2024-02-12T14:27:07
T000363,C00507,P00350,Fruits,7,120.53,843.71,2024-07-01T10:39:42
T000364,C00961,P00376,Bakery,7,160.67,1124.69,2024-05-03T10:56:13
T000365,C00274,P00472,Vegetables,9,90.2,811.8,2024-09-04T08:49:36
T000366,C00552,P00154,Snacks,5,18.37,91.85,2024-08-20T17:49:14
T000367,C00973,P00146,Vegetables,2,161.09,322.18,2024-10-12T09:11:37
T000368,C00575,P00287,Dairy,4,79.15,316.6,2024-02-28T03:56:14
T000369,C00891,P00046,Fruits,6,32.83,196.98,2024-10-02T14:38:05
T000370,C00860,P00199,Snacks,3,157.24,471.72,2024-09-08T09:05:07
T000371,C00159,P00290,Fruits,4,123.26,493.04,2024-05-22T19:45:46
T000372,C00013,P00295,Fruits,6,116.01,696.06,2024-11-11T14:00:02
T000373,C00666,P00185,Dairy,2,16.68,33.36,2024-05-04T01:28:44
T000374,C00192,P00210,Fruits,2,141.6,283.2,2024-07-20T05:01:12
T000375,C00834,P00214,Dairy,4,61.37,245.48,2024-06-14T02:35:31
T000376,C00293,P00438,Fruits,9,119.57,1076.13,2024-09-16T18:24:42
T000377,C00811,P00442,Beverages,6,53.02,318.12,2024-05-18T12:00:40
T000378,C00932,P00200,Bakery,5,161.45,807.25,2024-07-05T07:01:31
T000379,C00804,P00294,Fruits,8,58.88,471.04,2024-03-23T08:35:51
T000380,C00423,P00048,Bakery,3,80.21,240.63,2024-10-18T08:36:42
T000381,C00920,P00186,Dairy,9,165.33,1487.97,2024-04-03T23:18:05
T000382,C00807,P00166,Fruits,1,135.7,135.7,2024-03-14T12:26:15
T000383,C00703,P00496,Beverages,3,190.21,570.63,2024-08-25T21:58:23
T000384,C00317,P00142,Fruits,8,144.55,1156.4,2024-05-27T12:25:22
T000385,C00793,P00435,Fruits,8,89.19,713.52,2024-05-08T09:34:41
T000386,C00848,P00180,Dairy,8,160.1,1280.8,2024-02-28T20:50:07
T000387,C00463,P00089,Vegetables,6,83.24,499.44,2024-06-19T16:05:25
T000388,C00193,P00264,Fruits,2,64.08,128.16,2024-06-20T13:53:18
T000389,C00347,P00238,Snacks,4,190.16,760.64,2024-07-11T23:56:57
T000390,C00592,P00438,Dairy,5,119.57,597.85,2024-09-09T07:52:43
T000391,C00116,P00457,Beverages,2,100.89,201.78,2024-05-04T16:52:44
T000392,C00353,P00403,Snacks,3,10.09,30.27,2024-04-08T22:57:30
T000393,C00473,P00389,Bakery,9,7.36,66.24,2024-06-26T08:14:40
T000394,C00505,P00460,Bakery,3,14.71,44.13,2024-03-29T04:46:54
T000395,C00081,P00126,Beverages,7,76.22,533.54,2024-03-13T12:48:05
T000396,C00649,P00432,Fruits,9,16.62,149.58,2024-06-01T19:51:37
T000397,C00707,P00412,Snacks,10,125.96,1259.6,2024-01-15T20:29:51
T000398,C00625,P00133,Vegetables,4,179.39,717.56,2024-01-25T06:45:12
T000399,C00052,P00098,Bakery,8,194.17,1553.36,2024-08-12T20:20:50
T000400,C00702,P00208,Snacks,6,80.43,482.58,2024-11-01T22:34:32
T000401,C00602,P00045,Snacks,4,131.79,527.16,2024-02-13T01:43:26
T000402,C00075,P00433,Fruits,5,24.31,121.55,2024-07-21T03:04:51
T000403,C00186,P00412,Dairy,4,125.96,503.84,2024-02-14T23:49:41
T000404,C00944,P00478,Bakery,5,47.76,238.8,2024-07-22T09:26:30
T000405,C00782,P00110,Fruits,10,155.42,1554.2,2024-08-01T04:28:29
T000406,C00178,P00144,Fruits,9,129.78,1168.02,2024-10-29T21:46:35
T000407,C00424,P00383,Beverages,10,179.48,1794.8,2024-04-02T02:03:01
T000408,C00907,P00470,Dairy,8,150.98,1207.84,2024-11-07T16:19:49
T000409,C00025,P00136,Snacks,9,8.68,78.12,2024-05-30T09:48:51
T000410,C00819,P00383,Vegetables,2,179.48,358.96,2024-11-06T01:27:27
T000411,C00510,P00116,Dairy,8,19.42,155.36,2024-02-07T19:08:28
T000412,C00252,P00174,Dairy,6,66.17,397.02,2024-09-24T11:09:19
T000413,C00986,P00151,Snacks,8,198.87,1590.96,2024-08-19T16:06:05
T000414,C00248,P00048,Dairy,6,80.21,481.26,2024-07-24T03:53:37
T000415,C00525,P00069,Snacks,5,96.29,481.45,2024-07-19T06:20:30
T000416,C00610,P00475,Bakery,6,190.29,1141.74,2024-01-11T00:44:36
T000417,C00246,P00058,Dairy,5,153.25,766.25,2024-03-10T10:16:09
T000418,C00090,P00001,Dairy,8,66.94,535.52,2024-04-30T06:19:23
T000419,C00282,P00204,Snacks,8,134.01,1072.08,2024-11-16T18:28:41
T000420,C00343,P00208,Vegetables,9,80.43,723.87,2024-07-25T02:04:55
T000421,C00319,P00258,Snacks,4,143.89,575.56,2024-09-30T00:07:20
T000422,C00341,P00146,Vegetables,6,161.09,966.54,2024-06-06T13:40:33
T000423,C00853,P00465,Vegetables,5,91.43,457.15,2024-05-13T02:50:14
T000424,C00304,P00014,Vegetables,3,19.35,58.05,2024-10-03T11:08:14
T000425,C00431,P00199,Bakery,8,157.24,1257.92,2024-07-25T13:37:54
T000426,C00552,P00376,Beverages,6,160.67,964.02,2024-07-24T16:27:07
T000427,C00318,P00177,Fruits,4,43.75,175.0,2024-07-03T10:54:47
T000428,C00577,P00448,Dairy,10,88.07,880.7,2024-10-07T08:08:47
T000429,C00654,P00265,Bakery,1,131.11,131.11,2024-11-04T10:37:16
T000430,C00391,P00336,Beverages,9,127.91,1151.19,2024-06-06T14:50:32
T000431,C00857,P00431,Fruits,6,175.21,1051.26,2024-09-15T21:48:07
T000432,C00331,P00164,Vegetables,10,149.61,1496.1,2024-04-18T00:15:23
T000433,C00994,P00119,Fruits,9,44.43,399.87,2024-08-18T02:08:38
T000434,C00722,P00383,Fruits,10,179.48,1794.8,2024-05-10T10:36:06
T000435,C00524,P00017,Bakery,3,16.37,49.11,2024-09-04T20:29:17
T000436,C00949,P00173,Fruits,9,13.94,125.46,2024-02-10T08:56:28
T000437,C00730,P00439,Fruits,2,75.87,151.74,2024-02-06T05:07:20
T000438,C00760,P00167,Fruits,9,46.71,420.39,2024-05-04T13:28:34
T000439,C00955,P00010,Vegetables,7,32.55,227.85,2024-10-04T09:08:31
T000440,C00764,P00386,Bakery,6,37.39,224.34,2024-07-19T09:09:44
T000441,C00359,P00479,Bakery,7,95.61,669.27,2024-01-20T15:52:58
T000442,C00565,P00370,Vegetables,7,5.85,40.95,2024-04-01T12:06:16
T000443,C00530,P00494,Bakery,4,59.87,239.48,2024-03-21T10:54:14
T000444,C00024,P00005,Beverages,8,196.12,1568.96,2024-03-10T03:50:11
T000445,C00307,P00291,Beverages,3,22.17,66.51,2024-10-21T07:00:04
T000446,C00001,P00356,Snacks,9,63.02,567.18,2024-05-09T05:37:52
T000447,C00600,P00366,Beverages,10,85.23,852.3,2024-06-25T04:02:12
T000448,C00249,P00492,Vegetables,10,155.9,1559.0,2024-10-18T15:53:04
T000449,C00175,P00281,Dairy,7,190.28,1331.96,2024-08-23T05:39:09
T000450,C00200,P00495,Bakery,1,43.07,43.07,2024-02-18T03:30:02
T000451,C00182,P00271,Snacks,10,119.35,1193.5,2024-09-13T15:31:42
T000452,C00795,P00381,Dairy,3,19.26,57.78,2024-11-11T10:34:12
T000453,C00435,P00280,Dairy,10,96.95,969.5,2024-04-02T03:51:23
T000454,C00538,P00451,Fruits,8,47.2,377.6,2024-08-01T19:11:06
T000455,C00463,P00448,Snacks,9,88.07,792.63,2024-08-14T21:52:03
T000456,C00316,P00042,Fruits,2,62.19,124.38,2024-01-22T03:54:50
T000457,C00801,P00346,Snacks,7,128.63,900.41,2024-06-27T00:04:27
T000458,C00540,P00417,Snacks,3,36.32,108.96,2024-04-19T01:53:13
T000459,C00571,P00131,Dairy,4,99.04,396.16,2024-10-26T17:52:14
T000460,C00531,P00068,Snacks,7,120.05,840.35,2024-05-17T16:28:24
T000461,C00552,P00416,Fruits,7,57.72,404.04,2024-04-05T12:37:34
T000462,C00163,P00391,Snacks,3,173.25,519.75,2024-03-06T11:18:56
T000463,C00073,P00452,Vegetables,6,58.58,351.48,2024-03-24T12:24:34
T000464,C00429,P00368,Snacks,2,117.47,234.94,2024-05-23T17:41:35
T000465,C00489,P00207,Dairy,9,122.86,1105.74,2024-10-13T23:14:37
T000466,C00070,P00412,Snacks,1,125.96,125.96,2024-07-21T21:15:30
T000467,C00747,P00122,Fruits,2,45.02,90.04,2024-04-18T02:12:22
T000468,C00064,P00222,Vegetables,7,41.33,289.31,2024-10-25T05:14:54
T000469,C00599,P00305,Fruits,10,41.9,419.0,2024-02-16T00:24:16
T000470,C00617,P00041,Bakery,1,78.13,78.13,2024-03-06T05:57:41
T000471,C00476,P00439,Dairy,6,75.87,455.22,2024-10-06T09:17:23
T000472,C00845,P00001,Bakery,8,66.94,535.52,2024-05-21T09:26:15
T000473,C00741,P00419,Vegetables,1,103.14,103.14,2024-03-10T18:37:08
T000474,C00467,P00358,Fruits,6,175.84,1055.04,2024-01-11T01:53:45
T000475,C00688,P00139,Fruits,5,16.41,82.05,2024-10-27T12:56:44
T000476,C00638,P00248,Fruits,7,55.6,389.2,2024-07-19T12:47:48
T000477,C00059,P00324,Dairy,5,30.85,154.25,2024-07-05T23:22:33
T000478,C00810,P00195,Vegetables,5,40.52,202.6,2024-02-24T13:09:40
T000479,C00264,P00279,Beverages,5,158.27,791.35,2024-02-24T00:29:44
T000480,C00665,P00306,Vegetables,7,64.4,450.8,2024-05-14T15:24:52
T000481,C00198,P00213,Vegetables,7,59.35,415.45,2024-04-30T06:09:31
T000482,C00381,P00392,Dairy,2,128.34,256.68,2024-05-25T01:44:11
T000483,C00003,P00375,Dairy,9,57.03,513.27,2024-04-16T22:27:05
T000484,C00372,P00386,Dairy,3,37.39,112.17,2024-05-05T15:30:15
T000485,C00571,P00035,Dairy,4,94.66,378.64,2024-08-30T01:57:22
T000486,C00562,P00434,Fruits,6,194.8,1168.8,2024-02-14T13:53:42
T000487,C00074,P00498,Beverages,3,122.75,368.25,2024-06-25T01:58:09
T000488,C00402,P00230,Fruits,4,197.33,789.32,2024-07-06T15:30:54
T000489,C00089,P00459,Snacks,5,50.86,254.3,2024-09-08T20:40:44
T000490,C00535,P00006,Dairy,7,114.36,800.52,2024-01-07T06:52:26
T000491,C00448,P00469,Dairy,1,75.31,75.31,2024-04-27T03:46:40
T000492,C00125,P00082,Vegetables,2,192.78,385.56,2024-07-21T07:12:51
T000493,C00915,P00272,Bakery,10,134.35,1343.5,2024-01-04T16:16:26
T000494,C00639,P00103,Snacks,5,119.92,599.6,2024-04-09T01:30:34
T000495,C00233,P00286,Snacks,8,35.88,287.04,2024-10-19T14:40:51
T000496,C00210,P00047,Snacks,2,136.63,273.26,2024-08-29T06:06:22
T000497,C00942,P00207,Bakery,7,122.86,860.02,2024-08-11T06:37:10
T000498,C00168,P00303,Dairy,10,40.55,405.5,2024-10-23T13:54:00
T000499,C00204,P00407,Fruits,1,73.37,73.37,2024-10-04T04:26:22
T000500,C00980,P00140,Dairy,7,147.69,1033.83,2024-08-20T11:22:03
T000501,C00630,P00345,Vegetables,5,67.56,337.8,2024-09-19T03:27:05
T000502,C00745,P00134,Fruits,2,197.41,394.82,2024-05-19T15:28:00
T000503,C00545,P00410,Snacks,8,24.23,193.84,2024-04-25T20:45:08
T000504,C00328,P00197,Beverages,9,57.17,514.53,2024-10-18T20:03:54
T000505,C00543,P00390,Vegetables,9,120.38,1083.42,2024-06-27T03:43:38
T000506,C00825,P00310,Fruits,6,73.87,443.22,2024-05-03T23:23:17
T000507,C00023,P00419,Beverages,1,103.14,103.14,2024-03-31T03:32:29
T000508,C00499,P00420,Snacks,10,115.66,1156.6,2024-10-06T11:51:12
T000509,C00062,P00075,Dairy,6,155.64,933.84,2024-04-10T04:50:26
T000510,C00141,P00264,Snacks,3,64.08,192.24,2024-09-20T05:57:03
T000511,C00441,P00451,Vegetables,2,47.2,94.4,2024-09-22T02:16:32
T000512,C00464,P00030,Beverages,2,76.53,153.06,2024-11-07T04:21:42
T000513,C00308,P00205,Dairy,7,7.12,49.84,2024-03-04T17:06:04
T000514,C00700,P00364,Bakery,9,198.19,1783.71,2024-03-21T22:54:26
T000515,C00861,P00227,Snacks,5,132.27,661.35,2024-03-12T20:30:10
T000516,C00127,P00186,Snacks,8,165.33,1322.64,2024-06-08T13:44:50
T000517,C00602,P00291,Snacks,6,22.17,133.02,2024-09-02T03:37:18
T000518,C00240,P00154,Bakery,1,18.37,18.37,2024-05-25T01:36:33
T000519,C00270,P00289,Bakery,7,156.94,1098.58,2024-10-31T15:30:31
T000520,C00590,P00436,Dairy,5,75.4,377.0,2024-05-15T13:55:05
T000521,C00977,P00159,Bakery,10,121.01,1210.1,2024-08-12T18:58:23
T000522,C00519,P00110,Fruits,5,155.42,777.1,2024-02-09T01:13:46
T000523,C00255,P00010,Vegetables,1,32.55,32.55,2024-02-07T14:21:24
T000524,C00745,P00211,Vegetables,6,50.21,301.26,2024-01-18T06:52:25
T000525,C00395,P00392,Bakery,8,128.34,1026.72,2024-09-15T16:22:46
T000526,C00339,P00134,Beverages,8,197.41,1579.28,2024-03-03T03:10:33
T000527,C00075,P00071,Fruits,2,121.27,242.54,2024-11-09T19:13:02
T000528,C00577,P00478,Bakery,10,47.76,477.6,2024-09-21T23:06:34
T000529,C00853,P00464,Vegetables,8,45.55,364.4,2024-08-29T12:22:15
T000530,C00157,P00284,Bakery,1,190.17,190.17,2024-08-09T23:50:04
T000531,C00083,P00366,Dairy,1,85.23,85.23,2024-04-10T17:50:43
T000532,C00669,P00270,Fruits,1,156.27,156.27,2024-10-09T07:46:33
T000533,C00805,P00496,Fruits,3,190.21,570.63,2024-10-10T03:11:53
T000534,C00994,P00430,Bakery,3,104.0,312.0,2024-02-03T17:25:23
T000535,C00317,P00022,Beverages,10,84.32,843.2,2024-04-21T20:03:21
T000536,C00563,P00219,Beverages,6,16.8,100.8,2024-02-26T06:05:40
T000537,C00092,P00442,Vegetables,8,53.02,424.16,2024-05-15T06:09:35
T000538,C00363,P00030,Snacks,1,76.53,76.53,2024-01-13T10:42:40
T000539,C00240,P00255,Bakery,10,20.34,203.4,2024-07-19T06:56:58
T000540,C00574,P00078,Fruits,4,119.01,476.04,2024-07-24T22:37:17
T000541,C00070,P00482,Fruits,3,121.2,363.6,2024-08-10T15:33:47
T000542,C00105,P00049,Snacks,8,124.04,992.32,2024-06-25T07:18:39
T000543,C00867,P00052,Bakery,10,22.98,229.8,2024-06-01T11:07:54
T000544,C00326,P00083,Vegetables,7,121.4,849.8,2024-09-30T03:59:59
T000545,C00522,P00492,Beverages,4,155.9,623.6,2024-07-13T04:28:35
T000546,C00319,P00010,Dairy,1,32.55,32.55,2024-05-19T22:29:19
T000547,C00083,P00099,Dairy,9,155.08,1395.72,2024-03-28T19:45:17
T000548,C00354,P00396,Vegetables,7,15.94,111.58,2024-09-11T12:58:03
T000549,C00935,P00145,Vegetables,6,34.25,205.5,2024-07-19T21:54:49
T000550,C00899,P00396,Beverages,3,15.94,47.82,2024-05-09T23:13:24
T000551,C00150,P00161,Bakery,2,148.09,296.18,2024-08-15T09:43:04
T000552,C00667,P00288,Beverages,4,6.0,24.0,2024-08-06T07:01:29
T000553,C00637,P00218,Bakery,3,186.21,558.63,2024-01-18T19:21:48
T000554,C00733,P00306,Beverages,1,64.4,64.4,2024-10-17T14:44:05
T000555,C00177,P00130,Bakery,8,22.0,176.0,2024-07-01T22:53:24
T000556,C00671,P00114,Snacks,5,191.09,955.45,2024-05-08T06:00:35
T000557,C01000,P00057,Bakery,1,17.94,17.94,2024-06-28T15:16:44
T000558,C00136,P00261,Beverages,1,141.67,141.67,2024-08-16T02:30:59
T000559,C00278,P00440,Snacks,2,149.87,299.74,2024-02-15T05:44:09
T000560,C00767,P00447,Beverages,8,178.62,1428.96,2024-09-26T09:03:23
T000561,C00328,P00341,Beverages,8,22.15,177.2,2024-08-13T18:02:43
T000562,C00626,P00008,Dairy,1,74.53,74.53,2024-05-22T23:43:33
T000563,C00221,P00289,Snacks,2,156.94,313.88,2024-08-19T13:42:17
T000564,C00591,P00232,Vegetables,5,67.4,337.0,2024-07-01T18:29:23
T000565,C00268,P00161,Snacks,3,148.09,444.27,2024-07-30T22:47:28
T000566,C00995,P00264,Bakery,4,64.08,256.32,2024-01-04T08:59:30
T000567,C00376,P00437,Vegetables,9,180.1,1620.9,2024-07-29T17:18:20
T000568,C00096,P00022,Beverages,6,84.32,505.92,2024-08-01T00:58:39
T000569,C00233,P00085,Vegetables,7,13.03,91.21,2024-08-22T19:54:37
T000570,C00275,P00048,Dairy,5,80.21,401.05,2024-02-06T11:39:19
T000571,C00573,P00344,Dairy,9,18.99,170.91,2024-11-12T00:27:05
T000572,C00319,P00209,Snacks,9,180.76,1626.84,2024-04-04T07:09:29
T000573,C00862,P00296,Fruits,1,168.3,168.3,2024-07-04T15:11:14
T000574,C00653,P00212,Fruits,6,130.87,785.22,2024-06-12T21:51:57
T000575,C00923,P00011,Dairy,9,50.17,451.53,2024-06-21T16:24:23
T000576,C00471,P00207,Vegetables,3,122.86,368.58,2024-04-11T11:03:54
T000577,C00310,P00188,Beverages,1,16.31,16.31,2024-10-10T14:04:49
T000578,C00093,P00484,Fruits,2,198.06,396.12,2024-07-13T15:39:20
T000579,C00872,P00298,Dairy,2,154.25,308.5,2024-10-12T11:24:09
T000580,C00366,P00035,Bakery,9,94.66,851.94,2024-02-23T07:08:39
T000581,C00418,P00476,Vegetables,3,118.71,356.13,2024-03-25T16:21:31
T000582,C00121,P00257,Vegetables,9,184.09,1656.81,2024-07-09T23:50:22
T000583,C00478,P00420,Bakery,5,115.66,578.3,2024-02-28T22:19:55
T000584,C00022,P00456,Fruits,4,168.75,675.0,2024-08-27T06:15:45
T000585,C00727,P00313,Dairy,3,30.43,91.29,2024-01-03T18:47:10
T000586,C00506,P00284,Snacks,9,190.17,1711.53,2024-04-17T16:08:28
T000587,C00495,P00326,Dairy,9,199.11,1791.99,2024-03-27T22:46:07
T000588,C00504,P00457,Bakery,5,100.89,504.45,2024-07-28T12:13:31
T000589,C00626,P00462,Dairy,10,152.4,1524.0,2024-01-23T14:16:27
T000590,C00340,P00121,Beverages,2,127.06,254.12,2024-08-16T12:02:39
T000591,C00554,P00369,Dairy,9,119.85,1078.65,2024-01-01T04:48:13
T000592,C00224,P00101,Beverages,4,93.55,374.2,2024-09-12T20:12:34
T000593,C00560,P00368,Bakery,8,117.47,939.76,2024-06-20T13:39:50
T000594,C00915,P00479,Dairy,7,95.61,669.27,2024-08-06T16:14:05
T000595,C00857,P00461,Bakery,2,104.4,208.8,2024-11-16T10:58:27
T000596,C00977,P00191,Dairy,9,54.36,489.24,2024-07-28T20:47:20
T000597,C00579,P00306,Dairy,3,64.4,193.2,2024-11-04T18:06:53
T000598,C00210,P00472,Bakery,5,90.2,451.0,2024-11-15T10:48:57
T000599,C00874,P00186,Vegetables,2,165.33,330.66,2024-06-18T23:28:45
T000600,C00823,P00395,Beverages,5,88.07,440.35,2024-07-12T07:12:33
T000601,C00196,P00469,Beverages,4,75.31,301.24,2024-04-26T15:48:35
T000602,C00706,P00175,Vegetables,2,47.86,95.72,2024-01-01T10:17:45
T000603,C00698,P00447,Fruits,3,178.62,535.86,2024-04-20T06:26:13
T000604,C00244,P00116,Snacks,2,19.42,38.84,2024-06-24T03:43:38
T000605,C00553,P00073,Snacks,2,167.56,335.12,2024-11-05T04:28:23
T000606,C00236,P00191,Beverages,3,54.36,163.08,2024-05-03T20:40:21
T000607,C00907,P00336,Dairy,5,127.91,639.55,2024-06-25T20:03:30
T000608,C00072,P00259,Snacks,3,107.88,323.64,2024-10-11T13:18:24
T000609,C00788,P00380,Bakery,6,136.92,821.52,2024-05-19T00:54:32
T000610,C00241,P00498,Vegetables,2,122.75,245.5,2024-03-19T18:32:40
T000611,C00894,P00196,Snacks,2,59.17,118.34,2024-08-28T09:19:11
T000612,C00833,P00340,Dairy,10,75.94,759.4,2024-02-29T04:06:48
T000613,C00128,P00407,Bakery,7,73.37,513.59,2024-01-08T04:04:36
T000614,C00444,P00308,Fruits,10,57.05,570.5,2024-02-27T09:43:34
T000615,C00042,P00498,Vegetables,7,122.75,859.25,2024-07-06T05:58:20
T000616,C00282,P00251,Snacks,4,107.26,429.04,2024-05-19T20:26:58
T000617,C00589,P00241,Snacks,6,30.7,184.2,2024-11-09T01:43:51
T000618,C00467,P00384,Bakery,7,33.38,233.66,2024-04-20T09:32:42
T000619,C00118,P00364,Dairy,6,198.19,1189.14,2024-02-27T20:14:03
T000620,C00983,P00282,Snacks,7,113.19,792.33,2024-07-26T02:40:32
T000621,C00491,P00044,Vegetables,6,144.69,868.14,2024-06-10T11:41:37
T000622,C00120,P00464,Snacks,7,45.55,318.85,2024-09-25T01:33:17
T000623,C00204,P00307,Snacks,6,126.29,757.74,2024-09-22T20:58:59
T000624,C00310,P00256,Snacks,8,29.92,239.36,2024-10-06T21:33:49
T000625,C00183,P00221,Bakery,2,37.56,75.12,2024-09-24T06:08:16
T000626,C00263,P00096,Dairy,4,85.9,343.6,2024-05-29T10:15:27
T000627,C00586,P00454,Snacks,9,55.57,500.13,2024-11-17T03:22:18
T000628,C00746,P00165,Beverages,10,118.56,1185.6,2024-02-19T10:39:38
T000629,C00411,P00294,Dairy,5,58.88,294.4,2024-06-11T12:25:08
T000630,C00246,P00224,Bakery,8,127.99,1023.92,2024-09-03T16:53:15
T000631,C00920,P00077,Bakery,3,75.38,226.14,2024-01-30T09:12:50
T000632,C00024,P00392,Beverages,3,128.34,385.02,2024-11-02T11:53:50
T000633,C00966,P00140,Fruits,6,147.69,886.14,2024-11-03T05:11:30
T000634,C00711,P00391,Beverages,4,173.25,693.0,2024-10-19T10:36:17
T000635,C00514,P00390,Dairy,4,120.38,481.52,2024-09-27T06:12:03
T000636,C00048,P00219,Snacks,9,16.8,151.2,2024-03-19T14:40:13
T000637,C00588,P00203,Dairy,6,186.27,1117.62,2024-07-05T11:48:18
T000638,C00052,P00210,Dairy,1,141.6,141.6,2024-01-15T03:13:10
T000639,C00502,P00428,Snacks,9,140.79,1267.11,2024-10-14T01:06:34
T000640,C00277,P00437,Bakery,4,180.1,720.4,2024-09-21T23:44:57
T000641,C00414,P00058,Vegetables,3,153.25,459.75,2024-08-22T04:31:28
T000642,C00149,P00004,Vegetables,4,29.21,116.84,2024-03-06T17:08:07
T000643,C00817,P00493,Bakery,8,59.12,472.96,2024-03-26T03:38:48
T000644,C00289,P00295,Vegetables,10,116.01,1160.1,2024-06-09T03:45:13
T000645,C00777,P00257,Snacks,5,184.09,920.45,2024-03-24T14:30:22
T000646,C00048,P00480,Snacks,8,89.44,715.52,2024-10-09T17:36:45
T000647,C00090,P00089,Bakery,3,83.24,249.72,2024-01-24T02:09:16
T000648,C00769,P00392,Beverages,7,128.34,898.38,2024-01-03T19:34:35
T000649,C00368,P00449,Fruits,3,148.37,445.11,2024-03-17T00:54:08
T000650,C00123,P00320,Dairy,8,140.78,1126.24,2024-03-12T03:11:19
T000651,C00076,P00172,Beverages,3,37.89,113.67,2024-07-04T21:22:03
T000652,C00737,P00341,Snacks,6,22.15,132.9,2024-07-19T04:41:52
T000653,C00065,P00425,Bakery,2,156.2,312.4,2024-06-21T18:36:01
T000654,C00811,P00056,Snacks,3,74.63,223.89,2024-01-25T13:54:34
T000655,C00830,P00420,Dairy,2,115.66,231.32,2024-09-06T18:54:21
T000656,C00220,P00175,Bakery,5,47.86,239.3,2024-01-17T10:56:31
T000657,C00150,P00240,Vegetables,6,173.34,1040.04,2024-09-29T23:31:29
T000658,C00032,P00165,Snacks,2,118.56,237.12,2024-02-28T00:47:24
T000659,C00493,P00435,Dairy,9,89.19,802.71,2024-11-07T00:08:03
T000660,C00689,P00061,Fruits,7,152.43,1067.01,2024-08-23T11:19:13
T000661,C00852,P00205,Vegetables,8,7.12,56.96,2024-04-24T05:29:52
T000662,C00051,P00423,Bakery,7,154.01,1078.07,2024-08-04T20:31:08
T000663,C00069,P00076,Vegetables,9,88.44,795.96,2024-09-05T23:52:47
T000664,C00534,P00344,Dairy,7,18.99,132.93,2024-05-29T22:46:35
T000665,C00775,P00384,Snacks,3,33.38,100.14,2024-09-06T00:57:21
T000666,C00988,P00445,Vegetables,9,88.03,792.27,2024-01-13T04:48:45
T000667,C00462,P00375,Dairy,2,57.03,114.06,2024-03-02T18:37:18
T000668,C00295,P00320,Snacks,2,140.78,281.56,2024-04-09T07:43:18
T000669,C00526,P00217,Vegetables,3,127.68,383.04,2024-09-28T03:35:51
T000670,C00599,P00492,Dairy,4,155.9,623.6,2024-05-10T20:31:50
T000671,C00846,P00027,Vegetables,5,164.43,822.15,2024-07-11T21:02:01
T000672,C00487,P00189,Dairy,5,51.07,255.35,2024-09-03T00:34:10
T000673,C00753,P00126,Fruits,5,76.22,381.1,2024-06-02T21:51:42
T000674,C00762,P00343,Beverages,8,188.05,1504.4,2024-06-28T13:19:50
T000675,C00807,P00061,Vegetables,1,152.43,152.43,2024-09-17T14:16:23
T000676,C00872,P00137,Vegetables,5,107.09,535.45,2024-08-08T19:35:53
T000677,C00661,P00095,Beverages,7,119.32,835.24,2024-11-03T00:39:03
T000678,C00717,P00363,Fruits,8,140.94,1127.52,2024-03-25T20:49:51
T000679,C00425,P00078,Vegetables,5,119.01,595.05,2024-04-26T07:38:42
T000680,C00434,P00290,Snacks,7,123.26,862.82,2024-05-14T01:33:25
T000681,C00515,P00165,Snacks,1,118.56,118.56,2024-02-18T12:42:26
T000682,C00244,P00075,Beverages,10,155.64,1556.4,2024-04-04T18:07:25
T000683,C00783,P00484,Vegetables,7,198.06,1386.42,2024-01-29T06:58:46
T000684,C00219,P00057,Vegetables,4,17.94,71.76,2024-04-14T09:59:31
T000685,C00233,P00291,Dairy,8,22.17,177.36,2024-07-31T13:06:42
T000686,C00973,P00026,Fruits,4,169.97,679.88,2024-10-01T12:01:14
T000687,C00165,P00471,Fruits,8,80.82,646.56,2024-09-21T19:47:33
T000688,C00429,P00150,Fruits,6,36.14,216.84,2024-01-24T13:23:53
T000689,C00208,P00168,Bakery,6,21.65,129.9,2024-02-02T23:15:21
